PaymentID,CustomerID,PaymentDate,AmountPaid
PAY000724,C022,12-08-2023,10900
PAY000725,C026,12-08-2023,10500
PAY000726,C027,12-08-2023,11300
PAY000727,C031,12-08-2023,4500
PAY000728,C060,12-08-2023,4300
PAY000729,C001,13-08-2023,7400
PAY000730,C003,13-08-2023,9500
PAY000731,C004,13-08-2023,4200
PAY000732,C011,13-08-2023,7100
PAY000733,C012,13-08-2023,5700
PAY000734,C015,13-08-2023,9300
PAY000735,C017,13-08-2023,8500
PAY000736,C035,13-08-2023,11300
PAY000737,C001,14-08-2023,6000
PAY000738,C002,14-08-2023,12700
PAY000739,C007,14-08-2023,13400
PAY000740,C008,14-08-2023,9000
PAY000741,C009,14-08-2023,13700
PAY000742,C018,14-08-2023,2800
PAY000743,C021,14-08-2023,1700
PAY000744,C060,14-08-2023,12300
PAY000745,C005,15-08-2023,4700
PAY008437,C013,22-10-2025,
PAY000746,C006,15-08-2023,12300
PAY000747,C007,15-08-2023,11500
PAY000748,C013,15-08-2023,13800
PAY000749,C015,15-08-2023,1900
PAY000750,C027,15-08-2023,2900
PAY000751,C035,15-08-2023,3000
PAY000752,C040,15-08-2023,2500
PAY000753,C054,15-08-2023,3900
PAY000754,C006,16-08-2023,7900
PAY000755,C011,16-08-2023,12900
PAY000756,C012,16-08-2023,9200
PAY000757,C014,16-08-2023,11600
PAY000758,C025,16-08-2023,3400
PAY000759,C029,16-08-2023,4400
PAY000760,C003,17-08-2023,7300
PAY000761,C004,17-08-2023,11800
PAY000762,C007,17-08-2023,6300
PAY000763,C008,17-08-2023,3800
PAY000764,C010,17-08-2023,6700
PAY000765,C011,17-08-2023,12200
PAY000766,C014,17-08-2023,5800
PAY000767,C033,17-08-2023,5000
PAY000768,C054,17-08-2023,10300
PAY000769,C003,18-08-2023,6900
PAY000770,C005,18-08-2023,5700
PAY005763,C016,30-01-2025,11700
PAY000771,C012,18-08-2023,13900
PAY000772,C015,18-08-2023,400
PAY000773,C020,18-08-2023,2500
PAY000774,C023,18-08-2023,8200
PAY000775,C008,19-08-2023,3900
PAY000776,C009,19-08-2023,10900
PAY000777,C012,19-08-2023,2900
PAY000778,C003,20-08-2023,1200
PAY000779,C004,20-08-2023,6600
PAY000780,C005,20-08-2023,4900
PAY000781,C007,20-08-2023,13700
PAY000782,C011,20-08-2023,800
PAY000783,C033,20-08-2023,3100
PAY000784,C034,20-08-2023,1500
PAY000785,C005,21-08-2023,2400
PAY000786,C012,21-08-2023,13500
PAY000787,C015,21-08-2023,1900
PAY000788,C015,21-08-2023,7800
PAY000789,C017,21-08-2023,6500
PAY006337,C050,25-03-2025,7100
PAY000790,C021,21-08-2023,10300
PAY000791,C022,21-08-2023,8500
PAY000792,C001,22-08-2023,7000
PAY000793,C002,22-08-2023,2700
PAY000794,C006,22-08-2023,600
PAY000795,C007,22-08-2023,2500
PAY000796,C008,22-08-2023,9200
PAY000797,C011,22-08-2023,9000
PAY000798,C018,22-08-2023,9300
PAY000799,C026,22-08-2023,9100
PAY000800,C004,23-08-2023,9300
PAY000801,C005,23-08-2023,500
PAY000802,C007,23-08-2023,4900
PAY000803,C013,23-08-2023,5600
PAY000804,C014,23-08-2023,8500
PAY000805,C034,23-08-2023,12500
PAY000806,C003,24-08-2023,4400
PAY000807,C006,24-08-2023,12000
PAY000808,C018,24-08-2023,6900
PAY000809,C021,24-08-2023,6900
PAY000810,C022,24-08-2023,8100
PAY000811,C027,24-08-2023,4200
PAY000812,C031,24-08-2023,4300
PAY004041,C019,16-08-2024,4600
PAY000813,C035,24-08-2023,9500
Pay001045,C015,25-09-2023,8000
PAY000814,C004,25-08-2023,10400
PAY000815,C005,25-08-2023,10100
PAY000816,C008,25-08-2023,11100
PAY000817,C010,25-08-2023,6100
PAY000818,C012,25-08-2023,2200
PAY000819,C026,25-08-2023,4100
PAY000820,C007,26-08-2023,13600
PAY000821,C012,26-08-2023,700
PAY000822,C020,26-08-2023,3200
PAY000823,C025,26-08-2023,4600
PAY000824,C035,26-08-2023,13600
PAY000825,C001,27-08-2023,3000
PAY000826,C003,27-08-2023,9900
PAY000827,C006,27-08-2023,1200
PAY000828,C009,27-08-2023,9100
PAY000829,C011,27-08-2023,13200
PAY000830,C012,27-08-2023,10100
PAY000831,C015,27-08-2023,9500
PAY000832,C033,27-08-2023,4200
PAY000833,C060,27-08-2023,6600
PAY000834,C005,28-08-2023,9900
PAY000835,C008,28-08-2023,7000
PAY000836,C009,28-08-2023,6600
PAY000837,C011,28-08-2023,12800
PAY000838,C015,28-08-2023,9000
PAY000839,C023,28-08-2023,8200
PAY000840,C029,28-08-2023,9500
PAY000841,C033,28-08-2023,12000
PAY000842,C060,28-08-2023,7600
PAY000843,C002,29-08-2023,3200
PAY000844,C007,29-08-2023,12800
PAY000845,C013,29-08-2023,9800
PAY000846,C020,29-08-2023,10300
PAY000847,C034,29-08-2023,12100
PAY000848,C054,29-08-2023,9900
PAY000849,C003,30-08-2023,10300
PAY000850,C006,30-08-2023,9200
PAY000851,C009,30-08-2023,2500
PAY000852,C010,30-08-2023,13000
PAY000853,C054,30-08-2023,9400
PAY000854,C004,31-08-2023,7900
PAY000592,  C017,23-07-2023,12800
PAY000855,C005,31-08-2023,11400
PAY000856,C008,31-08-2023,12600
PAY000857,C010,31-08-2023,7300
PAY000858,C014,31-08-2023,800
PAY000859,C015,31-08-2023,11700
PAY000860,C022,31-08-2023,5100
PAY002811,CU013,14-04-2024,5400
PAY000861,C023,31-08-2023,12300
PAY000862,C029,31-08-2023,10800
PAY000863,C040,31-08-2023,3000
PAY000864,C002,01-09-2023,3700
PAY000865,C003,01-09-2023,8200
PAY000866,C004,01-09-2023,2800
PAY000867,C006,01-09-2023,11800
PAY000868,C007,01-09-2023,10200
PAY000869,C009,01-09-2023,11200
PAY000870,C011,01-09-2023,9200
PAY000871,C017,01-09-2023,10600
PAY000872,C018,01-09-2023,1700
PAY000873,C021,01-09-2023,4500
PAY000874,C022,01-09-2023,7100
PAY000875,C026,01-09-2023,4200
PAY000876,C030,01-09-2023,10100
PAY000877,C008,02-09-2023,6100
PAY000878,C012,02-09-2023,13000
PAY000879,C018,02-09-2023,11600
PAY000880,C031,02-09-2023,11300
PAY000881,C002,03-09-2023,5400
PAY000882,C005,03-09-2023,6500
PAY000883,C007,03-09-2023,2200
PAY000884,C021,03-09-2023,4900
PAY000885,C035,03-09-2023,10300
PAY006192,C012,11-03-2025,-5600
PAY000886,C040,03-09-2023,3100
PAY000887,C001,04-09-2023,11900
PAY000888,C006,04-09-2023,6300
PAY000889,C007,04-09-2023,6900
PAY000890,C010,04-09-2023,400
PAY001820,C007,28-12-2023,12100
PAY000891,C012,04-09-2023,1400
PAY000892,C015,04-09-2023,10900
PAY000893,C027,04-09-2023,3500
PAY000894,C001,05-09-2023,5200
PAY000895,C002,05-09-2023,6600
PAY000896,C003,05-09-2023,4700
PAY000897,C013,05-09-2023,5000
PAY000898,C031,05-09-2023,2700
PAY000899,C002,06-09-2023,12900
PAY000900,C004,06-09-2023,10500
PAY000901,C005,06-09-2023,4400
PAY000902,C005,06-09-2023,8600
PAY000903,C006,06-09-2023,11300
PAY000904,C010,06-09-2023,13600
PAY000905,C012,06-09-2023,9000
PAY000906,C020,06-09-2023,5600
PAY000907,C027,06-09-2023,8400
PAY006885,,17-05-2025,4200
PAY000908,C029,06-09-2023,7300
PAY000909,C035,06-09-2023,6400
PAY000910,C001,07-09-2023,3400
PAY000911,C003,07-09-2023,7000
PAY000912,C004,07-09-2023,1400
PAY000913,C007,07-09-2023,10800
PAY000914,C009,07-09-2023,12700
PAY000915,C014,07-09-2023,12400
PAY000916,C020,07-09-2023,6900
PAY000917,C025,07-09-2023,12000
PAY000918,C003,08-09-2023,6400
PAY000919,C005,08-09-2023,10300
PAY000920,C006,08-09-2023,2400
PAY000921,C007,08-09-2023,3200
PAY000922,C008,08-09-2023,11400
PAY000923,C009,08-09-2023,2600
PAY000924,C023,08-09-2023,12200
PAY006906,C041,,11700
PAY000925,C025,08-09-2023,13600
PAY000926,C033,08-09-2023,1200
PAY000927,C034,08-09-2023,2700
PAY000928,C002,09-09-2023,6300
PAY000929,C010,09-09-2023,7100
PAY000930,C011,09-09-2023,13600
PAY000931,C012,09-09-2023,9700
PAY000932,C021,09-09-2023,10100
PAY000933,C022,09-09-2023,4400
PAY000934,C005,10-09-2023,2200
PAY000935,C010,10-09-2023,7300
PAY000936,C014,10-09-2023,13700
PAY000937,C023,10-09-2023,4300
PAY000938,C030,10-09-2023,6100
PAY000939,C060,10-09-2023,5000
PAY000940,C001,11-09-2023,9100
PAY000941,C002,11-09-2023,7900
PAY000942,C003,11-09-2023,6500
PAY000943,C005,11-09-2023,7600
PAY000944,C006,11-09-2023,800
PAY000945,C010,11-09-2023,9200
PAY003135,C035,17-05-2024,
PAY000946,C012,11-09-2023,2100
PAY000947,C015,11-09-2023,2800
PAY000948,C054,11-09-2023,7600
PAY000949,C002,12-09-2023,2500
PAY000950,C005,12-09-2023,13700
PAY000951,C007,12-09-2023,8700
PAY000952,C010,12-09-2023,5700
PAY000953,C011,12-09-2023,11800
PAY000954,C012,12-09-2023,8400
PAY000955,C014,12-09-2023,5500
PAY000956,C017,12-09-2023,2600
PAY000957,C018,12-09-2023,3300
PAY000958,C060,12-09-2023,8600
PAY000959,C003,13-09-2023,7800
PAY000960,C004,13-09-2023,13900
PAY000961,C005,13-09-2023,1900
PAY000962,C008,13-09-2023,9600
PAY000963,C013,13-09-2023,11000
PAY000964,C018,13-09-2023,6000
PAY000965,C026,13-09-2023,10200
PAY000966,C003,14-09-2023,11500
PAY000967,C012,14-09-2023,10300
PAY000968,C017,14-09-2023,4200
PAY000969,C031,14-09-2023,13000
PAY000970,C035,14-09-2023,5200
PAY000971,C040,14-09-2023,600
PAY000972,C007,15-09-2023,7200
PAY000973,C009,15-09-2023,3600
PAY000974,C012,15-09-2023,3000
PAY000975,C026,15-09-2023,13300
PAY000976,C029,15-09-2023,10400
PAY000977,C040,15-09-2023,7500
PAY000978,C001,16-09-2023,9700
PAY000979,C003,16-09-2023,7000
PAY000980,C004,16-09-2023,1500
PAY000981,C010,16-09-2023,4100
PAY000982,C011,16-09-2023,1600
PAY000983,C027,16-09-2023,3600
PAY000984,C031,16-09-2023,3400
PAY000985,C035,16-09-2023,2500
PAY000986,C003,17-09-2023,10600
PAY000987,C005,17-09-2023,8200
PAY000988,C006,17-09-2023,9800
PAY000989,C014,17-09-2023,10500
PAY000990,C015,17-09-2023,13700
PAY000991,C020,17-09-2023,6300
PAY000992,C023,17-09-2023,4100
PAY000993,C029,17-09-2023,2800
PAY000994,C001,18-09-2023,9100
PAY000995,C002,18-09-2023,7900
PAY000996,C007,18-09-2023,1800
PAY000997,C013,18-09-2023,3800
PAY000998,C015,18-09-2023,10600
PAY000999,C025,18-09-2023,4900
PAY001000,C033,18-09-2023,7100
PAY001001,C002,19-09-2023,10300
PAY001002,C003,19-09-2023,600
PAY001003,C004,19-09-2023,13300
PAY001004,C014,19-09-2023,8100
PAY001005,C021,19-09-2023,10500
PAY002122,C058,29-01-2024,4300
PAY001006,C033,19-09-2023,2500
PAY001007,C042,19-09-2023,11500
PAY001008,C004,20-09-2023,2800
PAY001009,C015,20-09-2023,7700
PAY001010,C023,20-09-2023,13700
PAY001011,C034,20-09-2023,7600
PAY001012,C007,21-09-2023,10600
PAY001013,C008,21-09-2023,3300
PAY001014,C012,21-09-2023,12800
PAY001015,C022,21-09-2023,9900
PAY001016,C030,21-09-2023,8700
PAY001017,C008,22-09-2023,8000
PAY001018,C009,22-09-2023,5700
PAY001019,C010,22-09-2023,10400
PAY001020,C011,22-09-2023,8800
PAY001021,C014,22-09-2023,400
PAY001022,C015,22-09-2023,12700
PAY001023,C026,22-09-2023,12400
PAY001024,C001,23-09-2023,1300
PAY001025,C003,23-09-2023,7900
PAY006384,C046,29-03-2025,-1300
PAY001026,C006,23-09-2023,8100
PAY001027,C009,23-09-2023,1200
PAY001028,C010,23-09-2023,6300
PAY001029,C011,23-09-2023,3700
PAY001030,C012,23-09-2023,1300
PAY001031,C013,23-09-2023,4100
PAY001032,C014,23-09-2023,6900
PAY001033,C034,23-09-2023,3200
PAY001034,C054,23-09-2023,2000
PAY001035,C003,24-09-2023,5600
PAY001036,C005,24-09-2023,4100
PAY001037,C007,24-09-2023,3300
PAY001038,C008,24-09-2023,9700
PAY001039,C017,24-09-2023,7300
PAY001040,C018,24-09-2023,8000
PAY001041,C001,25-09-2023,4000
PAY001042,C006,25-09-2023,5800
PAY001043,C010,25-09-2023,10000
PAY001044,C013,25-09-2023,12800
PAY001045,C015,25-09-2023,13400
PAY001046,C029,25-09-2023,5700
PAY001047,C031,25-09-2023,6400
PAY001048,C035,25-09-2023,10800
PAY001049,C002,26-09-2023,9900
PAY001050,C004,26-09-2023,8200
PAY001051,C012,26-09-2023,6000
PAY001052,C014,26-09-2023,3900
PAY001053,C018,26-09-2023,6500
PAY001054,C027,26-09-2023,6300
PAY001055,C031,26-09-2023,4000
PAY001056,C035,26-09-2023,3000
PAY001057,C060,26-09-2023,10000
PAY001058,C005,27-09-2023,8700
PAY001059,C007,27-09-2023,6800
PAY001060,C008,27-09-2023,1800
PAY001061,C010,27-09-2023,9700
PAY001062,C013,27-09-2023,1200
PAY001063,C023,27-09-2023,2800
PAY001064,C033,27-09-2023,13000
PAY001065,C060,27-09-2023,1200
PAY001066,C004,28-09-2023,11900
PAY001067,C012,28-09-2023,6400
PAY001068,C015,28-09-2023,9300
PAY001069,C021,28-09-2023,4200
PAY001070,C027,28-09-2023,3300
PAY001071,C033,28-09-2023,11600
PAY002916,C016,25-04-2024,9500
PAY001072,C003,29-09-2023,9600
PAY001073,C007,29-09-2023,14000
PAY001074,C007,29-09-2023,4300
PAY001075,C010,29-09-2023,1200
PAY001076,C011,29-09-2023,13500
PAY001077,C012,29-09-2023,4000
PAY001078,C020,29-09-2023,2800
PAY001079,C022,29-09-2023,7600
PAY001080,C034,29-09-2023,13900
PAY001081,C040,29-09-2023,7700
PAY001082,C001,30-09-2023,8500
PAY001083,C003,30-09-2023,9300
PAY001084,C004,30-09-2023,9800
PAY001085,C006,30-09-2023,1900
PAY001086,C009,30-09-2023,6500
PAY001087,C011,30-09-2023,2800
PAY001088,C025,30-09-2023,2600
PAY001089,C005,01-10-2023,4500
PAY001090,C009,01-10-2023,8900
PAY001091,C013,01-10-2023,9200
PAY008983 ,C005,29-12-2025,3200
PAY001092,C014,01-10-2023,1800
PAY001093,C015,01-10-2023,3900
PAY001094,C020,01-10-2023,13300
PAY001095,C025,01-10-2023,12300
PAY001096,C034,01-10-2023,8900
PAY001097,C003,02-10-2023,2200
PAY001098,C004,02-10-2023,3900
PAY001099,C010,02-10-2023,1500
PAY001100,C011,02-10-2023,8300
PAY001101,C014,02-10-2023,2600
PAY001102,C015,02-10-2023,5400
PAY001103,C018,02-10-2023,9700
PAY001104,C030,02-10-2023,6700
PAY001105,C001,03-10-2023,11600
PAY001106,C002,03-10-2023,13000
PAY001107,C006,03-10-2023,4200
PAY004787,C0 14,28-10-2024,4600
PAY001108,C016,03-10-2023,4000
PAY001109,C017,03-10-2023,4400
PAY001110,C026,03-10-2023,4100
PAY001111,C029,03-10-2023,2400
PAY001112,C005,04-10-2023,7800
PAY001113,C008,04-10-2023,9900
PAY001114,C010,04-10-2023,2500
PAY001115,C015,04-10-2023,1900
PAY001116,C006,05-10-2023,7400
PAY000774,CU023,18-08-2023,13800
PAY001117,C007,05-10-2023,9100
PAY001118,C027,05-10-2023,9800
PAY005852,C013,07-02-2025,-11800
PAY001119,C057,05-10-2023,9400
PAY001120,C003,06-10-2023,13100
PAY001121,C007,06-10-2023,6400
PAY001122,C012,06-10-2023,7900
PAY000012,C035,05-03-2023,12900
PAY001123,C016,06-10-2023,9400
PAY001124,C021,06-10-2023,13300
PAY001125,C031,06-10-2023,7400
PAY001126,C005,07-10-2023,4500
PAY001127,C006,07-10-2023,8200
PAY001128,C010,07-10-2023,1700
PAY001129,C011,07-10-2023,5000
PAY001130,C012,07-10-2023,8300
PAY005216,,09-12-2024,9100
PAY001131,C013,07-10-2023,9300
PAY001132,C014,07-10-2023,10500
PAY001133,C015,07-10-2023,3000
PAY001134,C022,07-10-2023,8300
PAY001135,C035,07-10-2023,13800
PAY001136,C001,08-10-2023,11000
PAY001137,C002,08-10-2023,8300
PAY001138,C004,08-10-2023,8800
PAY001139,C009,08-10-2023,12600
PAY001140,C013,08-10-2023,2600
PAY001141,C027,08-10-2023,4100
PAY001142,C050,08-10-2023,5100
PAY001143,C054,08-10-2023,2400
PAY001144,C002,09-10-2023,4800
PAY001145,C010,09-10-2023,11400
PAY001146,C023,09-10-2023,600
PAY001147,C033,09-10-2023,4500
PAY001148,C042,09-10-2023,4300
PAY001149,C001,10-10-2023,10400
PAY001150,C005,10-10-2023,6100
PAY001151,C008,10-10-2023,1200
PAY001152,C010,10-10-2023,1600
PAY001153,C013,10-10-2023,3500
PAY006002,C063,,11400
PAY001154,C014,10-10-2023,4300
PAY001155,C015,10-10-2023,7200
PAY001156,C034,10-10-2023,7400
PAY003196,C002,24-05-2024,
PAY001157,C035,10-10-2023,9800
PAY001158,C006,11-10-2023,12800
PAY001159,C007,11-10-2023,9300
PAY001160,C009,11-10-2023,4900
PAY001161,C012,11-10-2023,2400
PAY001162,C015,11-10-2023,10800
PAY001163,C020,11-10-2023,13800
PAY001164,C025,11-10-2023,3400
PAY001165,C033,11-10-2023,700
PAY001166,C005,12-10-2023,8400
PAY001167,C007,12-10-2023,3500
PAY001168,C010,12-10-2023,11800
PAY001169,C013,12-10-2023,4600
PAY001170,C017,12-10-2023,6900
PAY001171,C018,12-10-2023,700
PAY001172,C023,12-10-2023,7000
PAY001173,C026,12-10-2023,12100
PAY001174,C034,12-10-2023,2000
PAY001175,C060,12-10-2023,6100
PAY001176,C008,13-10-2023,12800
PAY001177,C011,13-10-2023,2800
PAY001178,C014,13-10-2023,7100
PAY001179,C029,13-10-2023,3100
PAY001180,C030,13-10-2023,1700
PAY001181,C001,14-10-2023,10400
PAY001182,C003,14-10-2023,6800
PAY001183,C009,14-10-2023,2200
PAY001184,C013,14-10-2023,6900
PAY001185,C021,14-10-2023,9500
PAY001186,C025,14-10-2023,10000
PAY001187,C030,14-10-2023,13200
PAY001188,C001,15-10-2023,10100
PAY001189,C004,15-10-2023,9100
PAY001190,C007,15-10-2023,5500
PAY001191,C008,15-10-2023,9100
PAY001192,C010,15-10-2023,8700
PAY001193,C016,15-10-2023,8500
PAY001194,C017,15-10-2023,2800
PAY001195,C029,15-10-2023,6500
PAY001196,C035,15-10-2023,13200
PAY001197,C040,15-10-2023,800
PAY001198,C002,16-10-2023,2900
PAY001199,C003,16-10-2023,7600
PAY001200,C008,16-10-2023,5400
PAY001201,C014,16-10-2023,2900
PAY001202,C015,16-10-2023,8000
PAY001203,C031,16-10-2023,13600
PAY001204,C007,17-10-2023,6800
PAY001205,C010,17-10-2023,11200
PAY001206,C027,17-10-2023,8000
PAY001207,C057,17-10-2023,7500
PAY001208,C003,18-10-2023,12700
PAY001209,C004,18-10-2023,7000
PAY001210,C006,18-10-2023,3400
PAY001211,C010,18-10-2023,12700
PAY001212,C016,18-10-2023,4000
PAY001213,C022,18-10-2023,4100
PAY001214,C034,18-10-2023,1100
PAY001215,C057,18-10-2023,9200
PAY001216,C003,19-10-2023,9900
PAY001217,C004,19-10-2023,8300
PAY001218,C010,19-10-2023,6600
PAY001219,C011,19-10-2023,1300
PAY001220,C012,19-10-2023,5600
PAY001221,C014,19-10-2023,900
PAY001222,C027,19-10-2023,5700
PAY001223,C033,19-10-2023,8100
PAY001224,C001,20-10-2023,4500
PAY001225,C005,20-10-2023,8900
PAY001226,C007,20-10-2023,6200
PAY001227,C008,20-10-2023,2600
PAY001228,C009,20-10-2023,6500
PAY001229,C012,20-10-2023,12000
PAY001230,C013,20-10-2023,9700
PAY001231,C014,21-10-2023,2000
PAY001232,C017,21-10-2023,5200
PAY001233,C020,21-10-2023,7400
PAY001234,C023,21-10-2023,1900
PAY001235,C025,21-10-2023,8800
PAY001236,C026,21-10-2023,800
PAY001237,C034,21-10-2023,4700
PAY001238,C004,22-10-2023,5700
PAY001239,C007,22-10-2023,4600
PAY001240,C011,22-10-2023,900
PAY001241,C013,22-10-2023,2700
PAY001242,C014,22-10-2023,9200
PAY001243,C018,22-10-2023,6800
PAY001244,C026,22-10-2023,10500
PAY001245,C007,23-10-2023,8400
PAY001246,C007,23-10-2023,7000
PAY001247,C008,23-10-2023,8400
PAY001248,C017,23-10-2023,12700
PAY001249,C023,23-10-2023,12600
PAY001250,C030,23-10-2023,13300
PAY001251,C050,23-10-2023,13800
PAY001252,C002,24-10-2023,6600
PAY001253,C015,24-10-2023,13500
PAY001254,C020,24-10-2023,10900
PAY001255,C021,24-10-2023,12500
PAY001256,C029,24-10-2023,4500
PAY001257,C031,24-10-2023,1800
PAY001258,C006,25-10-2023,4400
PAY001259,C010,25-10-2023,11100
PAY001260,C011,25-10-2023,13300
PAY001261,C018,25-10-2023,12500
PAY001262,C031,25-10-2023,3400
PAY001263,C001,26-10-2023,3200
PAY001264,C002,26-10-2023,5500
PAY001265,C003,26-10-2023,4200
PAY001266,C005,26-10-2023,13500
PAY002978,C037,01-05-2024,12900
PAY001267,C010,26-10-2023,1000
PAY001268,C013,26-10-2023,1400
PAY001269,C027,26-10-2023,14000
PAY001270,C042,26-10-2023,10000
PAY001271,C045,26-10-2023,9000
PAY001272,C050,26-10-2023,12300
PAY001273,C053,26-10-2023,13500
PAY001274,C002,27-10-2023,12100
PAY001275,C004,27-10-2023,1500
PAY001276,C009,27-10-2023,8800
PAY001277,C011,27-10-2023,11000
PAY001278,C012,27-10-2023,3000
PAY001279,C015,27-10-2023,7400
PAY001280,C016,27-10-2023,11500
PAY001281,C029,27-10-2023,8300
PAY001282,C035,27-10-2023,10600
PAY001283,C054,27-10-2023,2300
PAY001284,C005,28-10-2023,5500
PAY001285,C008,28-10-2023,10400
PAY001286,C045,28-10-2023,11700
PAY001287,C053,28-10-2023,10300
PAY001288,C007,29-10-2023,5000
PAY001289,C009,29-10-2023,13700
PAY001290,C012,29-10-2023,6000
PAY001291,C013,29-10-2023,10900
PAY001292,C014,29-10-2023,2800
PAY001293,C015,29-10-2023,12900
PAY001294,C022,29-10-2023,7100
PAY001295,C026,29-10-2023,10000
PAY001296,C028,29-10-2023,13900
PAY001297,C060,29-10-2023,11600
PAY001298,C004,30-10-2023,11200
PAY001299,C006,30-10-2023,6800
PAY001300,C007,30-10-2023,1900
PAY001301,C008,30-10-2023,6400
PAY001302,C012,30-10-2023,8500
PAY001303,C013,30-10-2023,12100
PAY001304,C016,30-10-2023,6300
PAY001305,C020,30-10-2023,12300
PAY001306,C022,30-10-2023,8100
PAY001307,C023,30-10-2023,7500
PAY001308,C025,30-10-2023,1200
PAY001309,C034,30-10-2023,11500
PAY001310,C035,30-10-2023,8900
PAY001311,C040,30-10-2023,3600
PAY001312,C005,31-10-2023,1600
PAY004365,C041,16-09-2024,4100
PAY001313,C009,31-10-2023,9000
PAY001314,C010,31-10-2023,900
PAY001315,C028,31-10-2023,8200
PAY001316,C033,31-10-2023,1400
PAY001317,C040,31-10-2023,900
PAY001318,C002,01-11-2023,12000
PAY001319,C005,01-11-2023,12900
PAY001320,C013,01-11-2023,3100
PAY001321,C015,01-11-2023,9900
PAY001322,C017,01-11-2023,1300
PAY001323,C021,01-11-2023,8000
PAY001324,C025,01-11-2023,13900
PAY001325,C031,01-11-2023,8600
PAY001326,C003,02-11-2023,12400
PAY001327,C004,02-11-2023,8400
PAY005604,C006,15-01-2025,11900
PAY001328,C004,02-11-2023,13600
PAY001329,C008,02-11-2023,12900
PAY001330,C012,02-11-2023,10300
PAY001331,C015,02-11-2023,1200
PAY001332,C023,02-11-2023,3800
PAY001333,C029,02-11-2023,6200
PAY001334,C001,03-11-2023,10700
PAY001335,C009,03-11-2023,10500
Pay001113,C008,04-10-2023,7500
PAY001336,C015,03-11-2023,4700
PAY001337,C018,03-11-2023,8700
PAY001338,C033,03-11-2023,3200
PAY001339,C057,03-11-2023,13300
PAY001340,C002,04-11-2023,4600
PAY001341,C006,04-11-2023,3600
PAY001342,C011,04-11-2023,3300
PAY001343,C014,04-11-2023,1400
PAY001344,C030,04-11-2023,9700
PAY001345,C050,04-11-2023,9500
PAY001346,C003,05-11-2023,13700
PAY001347,C006,05-11-2023,10300
PAY001348,C010,05-11-2023,11200
PAY001349,C027,05-11-2023,500
PAY001350,C035,05-11-2023,13900
PAY001351,C050,05-11-2023,14000
PAY001352,C001,06-11-2023,8500
PAY001353,C007,06-11-2023,700
PAY001354,C010,06-11-2023,10100
PAY001355,C011,06-11-2023,3900
PAY001356,C014,06-11-2023,5800
